"time","sum_size"
1,99
2,98
3,228
4,157
5,134
6,125
7,114
8,109
9,104
10,103
11,102
12,100
13,100
14,99
15,98
16,97
17,97
18,97
19,97
20,97
21,97
22,96
23,95
24,93
25,271
26,234
27,336
28,221
29,230
30,282
31,218
32,185
33,171
34,163
35,197
36,167
37,152
38,143
39,138
40,136
41,134
42,336
43,301
44,229
45,185
46,286
47,209
48,174
49,160
50,146
51,137
52,244
53,176
54,154
55,143
56,135
57,128
58,125
59,123
60,233
61,183
62,154
63,145
64,139
65,136
66,131
67,128
68,124
69,122
70,298
71,318
72,228
73,184
74,308
75,223
76,173
77,162
78,152
79,263
80,201
81,180
82,160
83,270
84,194
85,403
86,260
87,218
88,342
89,247
90,206
91,184
92,172
93,166
94,242
95,425
96,296
97,238
98,215
99,198
100,281
101,222
102,200
103,188
104,178
105,170
106,316
107,239
108,429
109,304
110,245
111,218
112,357
113,431
114,309
115,437
116,332
117,275
118,239
119,227
120,213
121,205
122,262
123,223
124,211
125,246
126,216
127,325
128,254
129,329
130,353
131,282
132,244
133,418
134,306
135,250
136,232
137,225
138,216
139,212
140,319
141,251
142,285
143,247
144,229
145,219
146,210
147,205
148,203
149,201
150,199
151,237
152,398
153,306
154,251
155,225
156,213
157,304
158,355
159,411
160,307
161,259
162,270
163,237
164,228
165,296
166,254
167,535
168,302
169,248
170,336
171,270
172,343
173,377
174,293
175,261
176,379
177,299
178,265
179,447
180,332
181,282
182,363
183,290
184,366
185,395
186,313
187,391
188,319
189,284
190,333
191,281
192,265
193,302
194,260
195,251
196,382
197,307
198,392
199,446
200,453
201,351
202,356
203,423
204,330
205,302
206,292
207,279
208,272
209,270
210,266
211,257
212,251
213,246
214,242
215,269
216,451
217,385
218,440
219,359
220,311
221,400
222,322
223,297
224,410
225,338
226,305
227,287
228,273
229,271
230,320
231,293
232,280
233,265
234,255
235,339
236,295
237,335
238,465
239,510
240,370
241,316
242,370
243,311
244,356
245,313
246,286
247,274
248,419
249,341
250,302
251,282
252,268
253,400
254,325
255,303
256,360
257,313
258,299
259,284
260,456
261,421
262,423
263,417
264,382
265,342
266,315
267,560
268,339
269,327
270,603
271,277
272,231
273,200
274,193
275,185
276,176
277,247
278,201
279,236
280,198
281,180
282,168
283,162
284,271
285,212
286,448
287,307
288,414
289,301
290,245
291,222
292,204
293,369
294,275
295,371
296,276
297,240
298,222
299,214
300,248
301,223
302,208
303,195
304,189
305,184
306,210
307,189
308,181
309,180
310,172
311,163
312,161
313,265
314,207
315,179
316,172
317,164
318,158
319,154
320,154
321,149
322,199
323,266
324,200
325,178
326,168
327,159
328,235
329,195
330,178
331,166
332,254
333,233
334,193
335,231
336,278
337,423
338,407
339,285
340,340
341,373
342,457
343,478
344,339
